,n_1,n_2
19356,76.71204,17.971
19357,78.0165,10.077664
19358,78.013565,10.080768
19359,77.99695,10.109629
19360,77.99825,10.102031
19361,77.995575,10.110784
19362,77.99758,10.113875
19363,78.0024,10.087887
19364,77.99958,10.098688
19365,78.00111,10.092166
19366,77.99937,10.115138
19367,75.67269,3.2364972
19368,75.668686,3.223856
19369,75.67169,3.2166054
19370,75.668396,3.217742
19371,75.70205,3.305464
19372,-51.48692,15.259959
19373,60.08873,-18.123558
19374,60.09128,-18.10962
19375,60.08372,-18.137106
19376,60.081463,-18.14199
19377,60.067688,-18.105904
19378,60.084133,-18.050596
19379,60.070812,-18.091902
19380,60.07705,-18.073065
19381,60.095078,-18.021223
19382,60.057205,-18.126173
19383,60.049553,-18.132616
19384,24.153063,-50.076927
19385,24.132034,-50.08214
19386,24.130589,-50.081974
19387,24.151533,-50.11522
19388,24.156813,-50.11411
19389,24.16359,-50.11268
19390,24.14631,-50.11573
19391,24.194052,-50.096573
19392,24.185753,-50.105865
19393,24.191925,-50.100487
19394,31.384378,-70.4754
19395,31.382853,-70.4876
19396,30.704199,-14.104284
19397,30.70528,-14.101325
19398,30.756313,-14.098932
19399,30.708008,-14.111019
19400,30.71509,-14.112017
19401,30.705421,-14.108861
19402,30.749023,-14.099971
19403,30.744091,-14.102215
19404,-24.811218,35.559082
19405,-24.801298,35.557404
19406,-46.978725,28.877947
19407,-46.981945,28.875023
19408,-46.980537,28.876366
19409,-46.98857,28.872553
19410,-46.99577,28.869526
19411,-47.00511,28.867588
19412,-47.010357,28.863743
19413,50.33728,-25.033998
19414,50.33333,-24.915228
19415,50.333134,-24.997015
19416,50.3315,-24.957376
19417,50.394222,-25.202108
19418,50.434006,-25.291302
19419,50.34818,-25.079811
19420,50.381035,-25.168987
19421,50.362103,-25.120836
19422,47.80053,-54.85936
19423,-54.783802,15.712035
19424,-52.672867,16.059889
19425,-52.58075,16.016098
19426,-53.31705,15.993163
19427,-53.45273,15.960276
19428,-52.818005,16.080038
19429,-53.018353,16.069496
19430,65.01199,-27.919891
19431,65.0219,-27.933931
19432,64.96851,-27.885181
19433,65.00062,-27.907873
19434,64.98581,-27.896627
19435,64.920265,-27.854624
19436,64.939224,-27.864618
19437,64.954575,-27.87505
19438,64.95689,-27.957916
19439,30.018639,-49.20064
19440,45.1163,-8.889248
19441,45.107273,-8.850032
19442,45.132915,-8.973984
19443,45.127426,-8.946006
19444,45.3783,-10.076227
19445,45.184948,-9.2119055
19446,45.21028,-9.3280325
19447,74.415596,13.327769
19448,74.763504,13.16858
19449,74.791565,13.156863
19450,74.729065,13.184867
19451,74.686226,13.206779
19452,74.84202,13.123473
19453,74.8522,13.111275
19454,74.82936,13.134688
19455,-10.80738,-10.60999
19456,-10.988038,-10.700246
19457,-22.980354,-14.747316
19458,-22.980177,-14.75202
19459,-22.986984,-14.762911
19460,-22.97499,-14.743351
19461,-22.992651,-14.778493
19462,-22.988245,-14.766125
19463,-22.998352,-14.80045
19464,-22.997454,-14.797296
19465,-22.995918,-14.790182
19466,-22.996502,-14.793759
19467,-22.994839,-14.785896
19468,-22.997187,-14.782167
19469,-22.998163,-14.789653
19470,-22.997574,-14.785129
19471,-22.999811,-14.79368
19472,-23.00155,-14.795885
19473,-22.989628,-14.763744
19474,-22.993172,-14.771128
19475,33.867996,-8.83249
19476,33.8034,-8.806238
19477,33.7933,-8.801948
19478,33.828808,-8.820911
19479,33.813614,-8.81367
19480,22.296503,-48.85292
19481,22.293657,-48.818115
19482,22.287971,-48.811012
19483,22.27992,-48.801567
19484,22.29727,-48.842697
19485,66.158035,-27.671692
19486,66.15603,-27.632507
19487,66.15293,-27.646666
19488,66.19315,-27.572657
19489,66.1164,-27.678951
19490,66.125496,-27.690195
19491,66.11079,-27.670647
19492,66.1175,-27.62539
19493,66.10687,-27.636618
19494,66.10615,-27.66679
19495,66.10215,-27.645372
19496,66.103004,-27.661728
19497,37.15966,-54.823467
19498,36.828285,-54.914776
19499,36.73863,-54.904915
19500,36.606617,-54.889065
19501,36.671383,-54.89872
19502,36.558464,-54.8838
19503,37.176556,-54.957733
19504,37.26349,-54.961773
19505,37.228256,-54.962852
19506,43.983593,-44.066616
19507,43.983707,-44.065685
19508,43.98394,-44.06542
19509,43.971264,-44.06394
19510,43.977364,-44.092205
19511,43.976624,-44.085255
19512,43.97931,-44.086338
19513,43.975193,-44.084724
19514,51.3045,0.22036606
19515,51.334774,0.6095862
19516,51.334007,0.5825972
19517,51.328682,0.6409649
19518,51.319984,0.6694507
19519,51.30097,0.72970027
19520,51.312588,0.6961096
19521,51.174587,1.010023
19522,51.197113,0.9676216
19523,51.13868,1.0686419
19524,51.15627,1.0416119
19525,51.261757,0.8216824
19526,51.239788,0.8735869
19527,-25.693651,-1.6354367
19528,-32.380848,-2.1087248
19529,-32.393486,-2.1045878
19530,-32.38532,-2.1029446
19531,19.985218,-47.96494
19532,19.968414,-48.020298
19533,20.012434,-47.900646
19534,20.00355,-47.915867
19535,19.798037,-49.02195
19536,19.804808,-48.98042
19537,19.79292,-49.058075
19538,19.810442,-48.93794
19539,19.78871,-49.09094
19540,19.817972,-48.891716
19541,19.834223,-48.745983
19542,19.826658,-48.825417
19543,19.87927,-48.439243
19544,19.857515,-48.57251
19545,14.857967,-47.277607
19546,14.879338,-47.29372
19547,14.836478,-47.260384
19548,14.838894,-47.266216
19549,14.842385,-47.27126
19550,14.832936,-47.252193
19551,14.832167,-47.249996
19552,14.835389,-47.25674
19553,14.874234,-47.28919
19554,14.857918,-47.28161
19555,14.865806,-47.28594
19556,14.852067,-47.278614
19557,14.846945,-47.273903
19558,14.828478,-47.249043
19559,27.028364,-7.9055524
19560,27.049145,-7.901758
19561,27.035006,-7.906256
19562,27.01954,-7.9012823
19563,38.66812,14.653952
19564,38.663982,14.655108
19565,38.674778,14.649844
19566,38.676548,14.643337
19567,17.890377,-32.361042
19568,17.905848,-32.380127
19569,17.896132,-32.37038
19570,17.928045,-32.430206
19571,17.928562,-32.439915
19572,17.926298,-32.448006
19573,17.917036,-32.39729
19574,17.913239,-32.392185
19575,17.92532,-32.41973
19576,63.40365,-10.444397
19577,63.293438,-11.89312
19578,63.655888,-10.258757
19579,63.683174,-10.222475
19580,63.625515,-10.315114
19581,63.328274,-11.554326
19582,63.30866,-11.697483
19583,63.299522,-11.796882
19584,29.974424,-49.130344
19585,29.976439,-49.146336
19586,29.974096,-49.134502
19587,29.974672,-49.13946
19588,30.01038,-49.27908
19589,30.011509,-49.282166
19590,30.013031,-49.288193
19591,30.012394,-49.286358
19592,30.014732,-49.2948
19593,30.021828,-49.26001
19594,44.591736,-43.02542
19595,44.605885,-43.058697
19596,44.60241,-43.049126
19597,44.59647,-43.040863
19598,44.582603,-43.06362
19599,44.580338,-43.057423
19600,44.58596,-43.0731
19601,44.590794,-43.08535
19602,44.595345,-43.091953
19603,44.59206,-43.089897
19604,44.599712,-43.093548
19605,17.499342,-27.560375
19606,17.421564,-27.546978
19607,17.456825,-27.551834
19608,58.47107,31.882162
19609,58.46884,31.858747
19610,58.4612,31.733091
19611,58.611828,32.58023
19612,58.47962,31.977867
19613,58.47345,31.924044
19614,58.513264,32.136024
19615,40.49247,20.878265
19616,40.38775,20.945204
19617,40.411076,20.931036
19618,40.436157,20.91441
19619,40.46425,20.89786
19620,40.269135,21.042334
19621,40.28241,21.028618
19622,40.2598,21.050627
19623,40.34007,20.98157
19624,40.318314,20.998085
19625,35.01711,-9.100111
19626,23.84745,-46.949738
19627,23.849314,-46.947403
19628,23.849823,-46.942963
19629,23.854813,-46.94588
19630,23.856916,-46.948494
19631,23.857079,-46.950596
19632,23.852304,-46.95352
19633,23.854643,-46.95278
19634,23.851234,-46.95408
19635,23.848848,-46.953575
19636,23.846777,-46.951653
19637,23.866253,-46.95572
19638,23.867943,-46.952972
19639,23.865528,-46.950363
19640,23.863842,-46.95983
19641,23.866861,-46.957275
19642,23.862925,-46.960102
19643,78.3513,-35.117466
19644,78.35236,-35.081795
19645,78.38097,-34.75465
19646,78.37482,-34.777332
19647,78.370514,-34.80408
19648,78.431656,-34.861725
19649,78.37712,-35.137756
19650,78.38769,-35.079636
19651,78.38089,-35.108162
19652,78.39203,-35.052074
19653,78.40192,-35.009357
19654,3.4417174,-16.49474
19655,3.4454632,-16.51142
19656,3.4297094,-16.455585
19657,3.4364707,-16.47596
19658,3.4545364,-16.592793
19659,3.453051,-16.581556
19660,3.4532127,-16.602983
19661,3.4539514,-16.613909
19662,3.4513426,-16.625805
19663,3.448002,-16.63682
19664,3.4400656,-16.651487
19665,-0.806376,-9.23845
19666,-0.81888807,-9.226101
19667,-0.8117353,-9.23199
19668,25.824286,40.361908
19669,25.974104,40.342155
19670,25.92097,40.351135
19671,25.867407,40.35635
19672,25.692852,40.369434
19673,25.732449,40.371464
19674,25.773851,40.36831
19675,27.524948,63.87059
19676,27.537031,63.888035
19677,27.528395,63.87583
19678,-11.009702,52.553314
19679,-11.057041,52.586823
19680,-11.030491,52.567173
19681,-11.234856,52.77428
19682,-11.270004,52.815918
19683,-11.1101265,52.63564
19684,-11.090344,52.61435
19685,59.798637,-15.298567
19686,59.802155,-15.299566
19687,59.873486,-15.283008
19688,59.85674,-15.2842655
19689,59.843163,-15.285682
19690,59.830986,-15.289525
19691,59.806355,-15.303273
19692,59.821625,-15.293347
19693,59.810688,-15.301512
19694,59.815327,-15.297454
19695,25.678558,-48.09904
19696,25.66688,-48.10103
19697,25.64462,-48.106358
19698,25.657606,-48.103527
19699,25.629154,-48.110477
19700,25.360415,-48.1929
19701,25.371693,-48.192013
19702,25.38233,-48.188713
19703,25.397005,-48.18521
19704,10.339085,-24.32986
19705,10.332741,-24.321379
19706,10.3625965,-24.339106
19707,10.342905,-24.334541
19708,10.349244,-24.33659
19709,10.355232,-24.337154
19710,10.366281,-24.345623
19711,10.356963,-24.335375
19712,10.362661,-24.342518
19713,10.3511,-24.328892
19714,10.346877,-24.318686
19715,9.696491,-23.13248
19716,9.706458,-23.154617
19717,14.734822,-25.931618
19718,14.765411,-25.90858
19719,14.799941,-25.874668
19720,14.829595,-25.838398
19721,14.880966,-25.759027
19722,14.855653,-25.801653
19723,14.942283,-25.634863
19724,14.912475,-25.697737
19725,35.530903,57.535122
19726,35.602486,57.54997
19727,20.646685,31.47228
19728,20.551044,31.475706
19729,20.580965,31.474123
19730,20.75851,31.480635
19731,20.783543,31.485455
19732,20.72685,31.47815
19733,20.135647,31.51604
19734,20.431929,31.4804
19735,20.49168,31.477394
19736,20.375257,31.486307
19737,20.322777,31.492355
19738,20.162376,31.516064
19739,20.193504,31.51515
19740,20.2266,31.511644
19741,20.268738,31.501207
19742,-21.623201,4.098446
19743,-21.668901,4.042062
19744,-21.651678,4.0650244
19745,-21.634089,4.0859823
19746,-21.693632,4.0263515
19747,-21.72357,3.9868274
19748,-21.75295,3.946333
19749,-21.677204,4.0468144
19750,-21.658411,4.073038
19751,-21.642485,4.090893
19752,-21.628891,4.1028767
19753,-21.878796,3.7119496
19754,-21.86048,3.763024
19755,-21.839634,3.8026915
19756,-21.817373,3.8478687
19757,-21.889782,3.6582108
19758,-21.788052,3.8925834
19759,-32.39273,5.7039714
19760,-32.4177,5.6992455
19761,-32.404636,5.7017746
19762,-32.36317,5.7176623
19763,76.281044,-25.152697
19764,76.28475,-25.153843
19765,76.28804,-25.15367
19766,76.280014,-25.151085
19767,76.30183,-25.15255
19768,76.30666,-25.152256
19769,76.305145,-25.153355
19770,76.3133,-25.157368
19771,76.280266,-25.150066
19772,76.28711,-25.151934
19773,76.283936,-25.150639
19774,76.29023,-25.150574
19775,76.28226,-25.150517
19776,77.55736,-20.719906
19777,77.559074,-20.721022
19778,77.560265,-20.723309
19779,77.56196,-20.725004
19780,77.56162,-20.726885
19781,77.553825,-20.713943
19782,77.55576,-20.71509
19783,77.55685,-20.71597
19784,77.562706,-20.720642
19785,77.56001,-20.719006
19786,77.565926,-20.725023
19787,13.486999,-44.901947
19788,13.483931,-44.900284
19789,13.483451,-44.904526
19790,13.48521,-44.908974
19791,25.721973,-0.17301619
19792,25.418362,-0.16221221
19793,25.35428,-0.16457689
19794,25.300615,-0.16766275
19795,25.322182,-0.16662376
19796,25.236475,-0.16222094
19797,25.24912,-0.16254346
19798,-28.768976,-14.243787
19799,-28.802181,-14.199809
19800,-29.083012,-13.806593
19801,-29.066013,-13.8335495
19802,-29.017899,-13.900211
19803,-29.033665,-13.876721
19804,-29.099234,-13.768855
19805,-29.103027,-13.752086
19806,-29.094572,-13.785384
19807,-28.716194,-14.309727
19808,24.34263,-43.525627
19809,24.338491,-43.52631
19810,24.353046,-43.526196
19811,24.35357,-43.525826
19812,24.345623,-43.525482
19813,24.350733,-43.524967
19814,24.347584,-43.525368
19815,24.349901,-43.52481
19816,24.35197,-43.526337
19817,24.352716,-43.526184
19818,24.33354,-43.522415
19819,44.9924,-20.757637
19820,44.989235,-20.743944
19821,44.990723,-20.750904
19822,44.996296,-20.75005
19823,44.99653,-20.753729
19824,44.99572,-20.756971
19825,50.505886,-28.981724
19826,50.50461,-28.983377
19827,50.50301,-28.983652
19828,50.333244,-29.326246
19829,50.332108,-29.323439
19830,50.334343,-29.329546
19831,50.335957,-29.327726
19832,50.36003,-29.356184
19833,50.367016,-29.364767
19834,50.342854,-29.333862
19835,-53.749935,16.41554
19836,66.028885,-26.772646
19837,66.04208,-26.734184
19838,65.90367,-26.987167
19839,65.90515,-27.003773
19840,-84.08793,-7.6946783
19841,-84.08477,-7.6950974
19842,-84.08125,-7.694719
19843,-84.073,-7.6955733
19844,-84.07732,-7.6949368
19845,-85.74079,-7.682949
19846,-85.73159,-7.6843777
19847,-85.72325,-7.68569
19848,-85.74606,-7.6823263
19849,29.680096,-47.953423
19850,29.668413,-47.924534
19851,29.745115,-48.089787
19852,29.761005,-48.108624
19853,29.771317,-48.12238
19854,29.730179,-48.0682
19855,-54.0098,16.328276
19856,-54.198227,16.279182
19857,28.234453,-48.842907
19858,28.305159,-48.9395
19859,28.233095,-48.818768
19860,28.250675,-48.826412
19861,28.294706,-48.86107
19862,28.279827,-48.846764
19863,28.311401,-48.875107
19864,28.265177,-48.835167
19865,28.347591,-48.90653
19866,29.359797,-48.87452
19867,29.373615,-48.881977
19868,29.376879,-48.887627
19869,45.483845,-10.472106
19870,45.447365,-10.330881
19871,45.43354,-10.269916
19872,45.45674,-10.377617
19873,45.46924,-10.426943
19874,45.553463,-10.669984
19875,45.56307,-10.708901
19876,-23.42774,-10.004032
19877,-23.419333,-10.010065
19878,-23.416964,-10.006821
19879,-23.414387,-9.995616
19880,-28.99725,-4.2186065
19881,-29.000813,-4.2147584
19882,-29.020132,-4.2232122
19883,-29.023758,-4.224107
19884,-28.995092,-4.2140975
19885,-28.99663,-4.2135463
19886,62.859207,-9.537114
19887,62.844776,-9.559722
19888,76.5865,17.995728
19889,76.596306,18.000107
19890,76.604355,18.004915
19891,76.552895,17.999392
19892,76.542,18.001337
19893,76.56564,17.996796
19894,76.57808,17.995365
19895,76.52797,18.00631
19896,76.5136,18.016127
19897,26.791164,-50.49675
19898,26.794538,-50.492355
19899,26.798546,-50.48557
19900,26.797052,-50.488083
19901,26.78412,-50.507233
19902,26.786743,-50.503414
19903,26.799517,-50.482903
19904,26.799849,-50.48064
19905,67.51871,-19.398932
19906,67.51693,-19.39682
19907,67.519394,-19.400753
19908,67.520584,-19.403715
19909,67.5153,-19.380796
19910,67.51665,-19.377047
19911,67.51338,-19.390394
19912,67.51387,-19.383734
19913,67.51284,-19.388191
19914,22.750385,-50.99256
19915,22.75091,-50.991104
19916,22.749805,-50.990356
19917,22.749645,-50.99091
19918,22.747454,-50.99107
19919,22.772278,-51.01504
19920,22.769428,-51.015522
19921,22.771196,-51.015633
19922,22.771402,-51.02369
19923,22.771997,-51.017517
19924,22.768347,-51.016003
19925,33.27965,-8.790185
19926,25.012867,-5.027175
19927,25.052773,-5.0591745
19928,24.974054,-5.0022216
19929,24.992393,-5.0145955
19930,24.956026,-4.991724
19931,24.93522,-4.981285
19932,24.90046,-4.9623547
19933,24.914743,-4.969305
19934,24.881134,-4.9455104
19935,24.866226,-4.929315
19936,-59.25589,26.254253
19937,-59.215443,26.18882
19938,-59.23732,26.209578
19939,-59.252228,26.23022
19940,-59.19004,26.1713
19941,-59.16126,26.15322
19942,46.259644,-37.335587
19943,46.237034,-37.326385
19944,46.243694,-37.3285
19945,46.234985,-37.326023
19946,46.251217,-37.331326
19947,46.30436,-37.41682
19948,46.29275,-37.412754
19949,46.285503,-37.41223
19950,46.33163,-37.435352
19951,46.345127,-37.450027
19952,46.317337,-37.424023
19953,77.807,-3.987283
19954,77.79475,-3.9975464
19955,77.8293,-3.964445
19956,77.81885,-3.977164
19957,78.01982,-3.733048
19958,78.03534,-3.715832
19959,80.48847,11.589872
19960,80.53236,11.610287
19961,80.54219,11.614843
19962,80.49753,11.590956
19963,80.51027,11.59372
19964,-24.564445,17.723799
19965,-24.564245,17.738943
19966,-24.558186,17.790552
19967,-24.556717,17.8026
19968,-29.138613,19.006578
19969,-29.267359,18.99952
19970,-29.18588,19.004173
19971,-29.109268,19.006159
19972,-29.092072,19.00545
19973,-29.07243,19.001488
19974,-29.079212,19.003336
19975,-29.899912,18.95413
19976,56.40488,-44.646
19977,56.219368,-44.657166
19978,56.31598,-44.6517
19979,56.043922,-44.66464
19980,55.950645,-44.670723
19981,55.870342,-44.67533
19982,55.70587,-44.669994
19983,55.758682,-44.675426
19984,55.812775,-44.67722
19985,83.05581,-17.940868
19986,83.04652,-17.915026
19987,83.069984,-17.987658
19988,83.063736,-17.963932
19989,83.07319,-18.006985
19990,83.00538,-17.808447
19991,82.983185,-17.756418
19992,82.99332,-17.780388
19993,83.03732,-17.887966
19994,83.02754,-17.862152
19995,83.01696,-17.83515
19996,83.07613,-18.024343
19997,82.96126,-17.70529
19998,82.97032,-17.726608
19999,75.2613,8.639871
20000,75.20968,8.646871
20001,75.189476,8.651595
20002,-16.946623,11.825109
20003,-16.9526,11.85192
20004,-16.926146,11.703756
20005,-16.966318,11.9166
20006,-16.969416,11.932096
20007,-16.962904,11.895749
20008,-28.150259,13.693518
20009,-28.153912,13.696916
20010,-28.160702,13.702507
20011,-28.147331,13.679835
20012,-28.147825,13.682243
20013,-28.148119,13.689294
20014,-28.197199,13.719746
20015,-28.182858,13.71212
20016,55.89419,-44.97186
20017,56.091244,-44.958153
20018,56.179085,-44.953068
20019,56.27079,-44.945766
20020,56.499454,-44.91868
20021,56.419224,-44.930794
20022,56.56898,-44.90516
20023,56.3438,-44.939667
20024,56.64192,-44.89048
20025,73.389915,-5.8260536
20026,73.37796,-5.874337
20027,73.35915,-5.945534
20028,73.367966,-5.9139385
20029,73.35403,-5.9684615
20030,73.532875,-5.3011417
20031,73.51893,-5.356867
20032,73.503876,-5.416103
20033,73.55778,-5.2107773
20034,73.56816,-5.176863
20035,73.54698,-5.2516603
20036,73.40145,-5.7814198
20037,73.442245,-5.6421404
20038,73.41966,-5.7223043
20039,73.48336,-5.4897885
20040,73.46175,-5.5689697
20041,73.58103,-5.139044
20042,-19.90453,23.166197
20043,-19.901873,23.170036
20044,-19.898195,23.173233
20045,-19.897095,23.170998
20046,-19.904476,23.161798
20047,-19.86499,23.16071
20048,-19.872738,23.164385
20049,-19.890446,23.169165
20050,-19.881994,23.16786
20051,-19.846178,23.151268
20052,-19.856264,23.156576
20053,-19.84903,23.153862
20054,-41.690098,13.534261
20055,-41.680088,13.541928
20056,-41.686924,13.536973
20057,-41.691025,13.529959
20058,-41.669,13.547694
20059,26.618412,-38.10217
20060,26.800732,-38.171673
20061,26.672157,-38.11661
20062,26.726938,-38.13788
20063,27.203611,-38.433105
20064,26.888163,-38.21894
20065,27.098066,-38.355896
20066,26.985178,-38.279446
20067,27.301159,-38.504505
20068,27.410463,-38.58417
20069,27.502554,-38.655174
20070,27.621023,-38.75626
20071,30.87521,-34.355877
20072,31.012228,-34.390167
20073,31.003866,-34.388283
20074,31.028393,-34.386314
20075,48.048023,10.346659
